date,total_return_index,source_value,provider,symbol,source_field
2024-09-27,349.258717,116.1631,alpha-vantage,VT,adjusted_close
2024-10-04,348.966774,116.066,alpha-vantage,VT,adjusted_close
2024-10-11,350.660405,116.6293,alpha-vantage,VT,adjusted_close
2024-10-18,352.061792,117.0954,alpha-vantage,VT,adjusted_close
2024-10-25,346.689256,115.3085,alpha-vantage,VT,adjusted_close
2024-11-01,343.27283,114.1722,alpha-vantage,VT,adjusted_close
2024-11-08,354.514596,117.9112,alpha-vantage,VT,adjusted_close
2024-11-15,346.075905,115.1045,alpha-vantage,VT,adjusted_close
2024-11-22,352.120421,117.1149,alpha-vantage,VT,adjusted_close
2024-11-29,356.062405,118.426,alpha-vantage,VT,adjusted_close
2024-12-06,359.361874,119.5234,alpha-vantage,VT,adjusted_close
2024-12-13,356.237391,118.4842,alpha-vantage,VT,adjusted_close
2024-12-20,347.440912,115.5585,alpha-vantage,VT,adjusted_close
2024-12-27,349.764732,116.3314,alpha-vantage,VT,adjusted_close
2025-01-03,348.440915,115.8911,alpha-vantage,VT,adjusted_close
2025-01-10,341.704575,113.6506,alpha-vantage,VT,adjusted_close
2025-01-17,351.470991,116.8989,alpha-vantage,VT,adjusted_close
2025-01-24,358.589773,119.2666,alpha-vantage,VT,adjusted_close
2025-01-31,356.148094,118.4545,alpha-vantage,VT,adjusted_close
2025-02-07,356.79542,118.6698,alpha-vantage,VT,adjusted_close
2025-02-14,363.266877,120.8222,alpha-vantage,VT,adjusted_close
2025-02-21,358.619238,119.2764,alpha-vantage,VT,adjusted_close
2025-02-28,354.677254,117.9653,alpha-vantage,VT,adjusted_close
2025-03-07,351.059083,116.7619,alpha-vantage,VT,adjusted_close
2025-03-14,345.558165,114.9323,alpha-vantage,VT,adjusted_close
2025-03-21,347.073804,115.4364,alpha-vantage,VT,adjusted_close
2025-03-28,341.82033,113.6891,alpha-vantage,VT,adjusted_close
2025-04-04,311.953133,103.7553,alpha-vantage,VT,adjusted_close
2025-04-11,327.919807,109.0658,alpha-vantage,VT,adjusted_close
2025-04-17,328.126362,109.1345,alpha-vantage,VT,adjusted_close
2025-04-25,341.7614,113.6695,alpha-vantage,VT,adjusted_close
2025-05-02,351.382596,116.8695,alpha-vantage,VT,adjusted_close
2025-05-09,350.585841,116.6045,alpha-vantage,VT,adjusted_close
2025-05-16,364.840544,121.3456,alpha-vantage,VT,adjusted_close
2025-05-23,359.793926,119.6671,alpha-vantage,VT,adjusted_close
2025-05-30,364.102718,121.1002,alpha-vantage,VT,adjusted_close
2025-06-06,370.182412,123.1223,alpha-vantage,VT,adjusted_close
2025-06-13,368.765691,122.6511,alpha-vantage,VT,adjusted_close
2025-06-20,366.94969,122.0471,alpha-vantage,VT,adjusted_close
2025-06-27,379.582921,126.2489,alpha-vantage,VT,adjusted_close
2025-07-03,384.891115,128.0144,alpha-vantage,VT,adjusted_close
2025-07-11,383.260022,127.4719,alpha-vantage,VT,adjusted_close
2025-07-18,385.128338,128.0933,alpha-vantage,VT,adjusted_close
2025-07-25,391.385422,130.1744,alpha-vantage,VT,adjusted_close
2025-08-01,380.7988,126.6533,alpha-vantage,VT,adjusted_close
2025-08-08,390.881211,130.0067,alpha-vantage,VT,adjusted_close
2025-08-15,395.537269,131.5553,alpha-vantage,VT,adjusted_close
2025-08-22,398.710158,132.6106,alpha-vantage,VT,adjusted_close
2025-08-29,396.693616,131.9399,alpha-vantage,VT,adjusted_close
2025-09-05,398.502701,132.5416,alpha-vantage,VT,adjusted_close
2025-09-12,405.086004,134.7312,alpha-vantage,VT,adjusted_close
2025-09-19,409.083912,136.0609,alpha-vantage,VT,adjusted_close
2025-09-26,407.268513,135.4571,alpha-vantage,VT,adjusted_close
2025-10-03,413.874967,137.6544,alpha-vantage,VT,adjusted_close
2025-10-10,402.209568,133.7745,alpha-vantage,VT,adjusted_close
2025-10-17,410.899011,136.6646,alpha-vantage,VT,adjusted_close
2025-10-24,417.445933,138.8421,alpha-vantage,VT,adjusted_close
2025-10-31,418.368366,139.1489,alpha-vantage,VT,adjusted_close
2025-11-07,413.130827,137.4069,alpha-vantage,VT,adjusted_close
2025-11-14,414.350915,137.8127,alpha-vantage,VT,adjusted_close
2025-11-21,405.155758,134.7544,alpha-vantage,VT,adjusted_close
2025-11-28,419.261032,139.4458,alpha-vantage,VT,adjusted_close
2025-12-05,421.254724,140.1089,alpha-vantage,VT,adjusted_close
2025-12-12,420.242995,139.7724,alpha-vantage,VT,adjusted_close
2025-12-19,421.419186,140.1636,alpha-vantage,VT,adjusted_close
2025-12-26,427.418002,142.1588,alpha-vantage,VT,adjusted_close
2026-01-02,426.218058,141.7597,alpha-vantage,VT,adjusted_close
2026-01-09,433.686812,144.2438,alpha-vantage,VT,adjusted_close
2026-01-16,434.706659,144.583,alpha-vantage,VT,adjusted_close
2026-01-23,435.516343,144.8523,alpha-vantage,VT,adjusted_close
2026-01-30,436.266194,145.1017,alpha-vantage,VT,adjusted_close
2026-02-06,439.295668,146.1093,alpha-vantage,VT,adjusted_close
2026-02-13,438.935776,145.9896,alpha-vantage,VT,adjusted_close
2026-02-20,443.764714,147.5957,alpha-vantage,VT,adjusted_close
2026-02-27,443.434887,147.486,alpha-vantage,VT,adjusted_close
2026-03-06,425.708436,141.5902,alpha-vantage,VT,adjusted_close
2026-03-13,418.479611,139.1859,alpha-vantage,VT,adjusted_close
2026-03-20,409.862928,136.32,alpha-vantage,VT,adjusted_close
2026-03-27,404.751668,134.62,alpha-vantage,VT,adjusted_close
2026-04-02,419.03313,139.37,alpha-vantage,VT,adjusted_close
2026-04-10,435.900288,144.98,alpha-vantage,VT,adjusted_close
2026-04-17,453.519103,150.84,alpha-vantage,VT,adjusted_close
2026-04-24,452.015791,150.34,alpha-vantage,VT,adjusted_close
2026-05-01,455.323077,151.44,alpha-vantage,VT,adjusted_close
2026-05-08,466.567849,155.18,alpha-vantage,VT,adjusted_close
2026-05-15,461.576854,153.52,alpha-vantage,VT,adjusted_close
2026-05-22,467.740432,155.57,alpha-vantage,VT,adjusted_close
2026-05-29,475.407322,158.12,alpha-vantage,VT,adjusted_close
2026-06-05,462.057914,153.68,alpha-vantage,VT,adjusted_close
2026-06-12,469.905201,156.29,alpha-vantage,VT,adjusted_close
